#units are si,,,,,,,,,,,,,
time,9,10,2,4,3,7,5,6,11,1,8,12,13
0,42.8410590731361,29.8370226784475,57.4725529714674,109.2019488886,50.1370262469227,22.5307115295873,35.0019937004454,23.4198567550743,48.5233515015583,-131.4940372,-287.95095,0,0
1800,37.0703536508648,24.5320586274642,49.7075171616535,98.3412388995793,45.2208538080677,20.4968223935273,32.012492730997,23.1313771140818,43.6739047793957,-132.8625996,-287.95095,0,0
3600,47.1901825395457,32.54898136822,63.6467865627467,121.878431330747,56.1035865262619,25.2260851946278,32.7774358504501,29.1833873275014,54.0741693485782,-137.6028224,-287.95095,0,0
5400,42.0325319828887,27.0867987537028,56.9811249543911,114.266626434702,52.553119168142,23.5881254814684,30.8353090477926,27.4197735094422,50.6775889918082,-138.5525314,-287.95095,0,0
7200,43.6925845182597,28.5013196488627,59.3769805238987,112.63653527191,54.7037389295077,24.5474655257951,25.8746680203867,28.5028069527518,52.6888463671722,-138.5143776,-287.95095,0,0
9000,38.484232314127,24.6660828829091,52.5419770090211,95.5224842964181,48.6757392086013,21.8731209093772,22.6589608120292,25.2920156225097,46.8771530488654,-139.3419684,-287.95095,0,0
10800,39.6569673408367,25.1875931208203,53.4867025510672,95.0054583006521,50.7288093810588,22.6916745024746,22.5573793275721,26.3017893039277,48.7251690976146,-139.4217172,-287.95095,0,0
12600,40.6076088460052,25.6197795181914,55.2906299414111,92.9603958554746,51.8894797247597,23.4062859941918,19.5615391833159,26.9168388862227,49.7853308902405,-139.0519229,-287.95095,0,0
14400,44.9550253386002,29.3430053915933,52.78725095351,100.324452513946,55.6733800774476,25.0645305525432,21.2321544436909,29.0723443485541,53.8045924319923,-140.8630865,-287.95095,0,0
16200,44.7366458939081,28.6873434330646,52.3800794297066,101.060660931517,56.0802380807698,25.2605209174617,21.3451012128986,29.3374794280878,54.1978631900252,-141.1872571,-287.95095,0,0
18000,41.6349506077723,26.1017162124966,49.1375693295066,95.6567260706462,53.1188144834394,23.9168816055367,20.3731449764474,27.8035345784705,51.318376079057,-141.7022924,-287.95095,0,0
19800,41.3793917966549,26.488399560252,49.130274120149,94.0964341394795,52.2459834839401,23.5235388307113,20.0286962341242,27.4312134261739,50.5742297204805,-145.3084661,-287.95095,0,0
21600,40.7380780123153,25.5546259879039,48.5620296072185,94.5978073487265,52.5354087397835,23.6861051346944,20.1094532035874,27.5751006157754,50.7554975036017,-145.9820579,-287.95095,0,0
23400,38.8410319680053,24.9147771469994,45.7331580212754,88.6153345714867,49.5287884844247,22.2218282663283,18.8819033217362,25.8576251774881,47.5375270170041,-145.569533,-287.95095,0,0
25200,42.9977445125418,15.8811816159662,55.2239889095957,91.9543492649596,51.0441964955403,23.0259112674634,19.6229484172096,26.8097187298048,51.0747445877328,-137.7892382,-287.95095,0,0
27000,37.9035998779616,13.9545137952806,51.2038048163678,95.2278099742518,45.9113118681872,20.7456920776601,19.4355031374223,24.1674372670129,48.6257010921612,-140.9201944,-287.95095,0,0
28800,41.3509448900716,15.4319871652993,56.1224580372332,103.424490028463,49.9571076515692,22.4149420991066,23.6287027946064,26.0161304518482,53.3659164173983,-139.9079983,-287.95095,0,0
30600,44.121154768949,16.05377737685,59.1755441266387,109.319215401321,50.7826391021574,22.6550272032889,24.1200533182702,26.5903852702455,51.6279383222444,-133.8386226,-287.95095,0,0
32400,46.4054434930385,16.6967562301318,62.6291813685262,118.510503529633,54.5470263216063,24.6000336349109,25.4517113057589,28.2401540951489,59.7796360157739,-135.4822624,-287.95095,0,0
34200,40.8647175680616,14.7548709399071,55.4867619380803,105.368163798167,48.2817926453601,21.6283605940587,37.003358557296,25.1198347063389,58.7788656831817,-136.5331507,-287.95095,0,0
36000,44.911598255718,16.1943857661995,60.9425711656686,116.099036882392,53.1718457698352,24.0701967735156,41.6825031876262,27.5603632266582,66.6739515024478,-141.0442991,-287.95095,0,0
37800,46.9351965384366,16.8636786627925,63.2917143561777,117.772012587287,53.545187708006,24.4436602529664,42.0044615219656,27.8644162932508,65.8944780297156,-139.8127777,-287.95095,0,0
39600,41.7869690633368,15.1144664029057,57.1174980818014,108.118957267959,49.017826104512,22.2679287624167,38.3745823875251,25.4549494240916,61.8147168119727,-141.0251763,-287.95095,0,0
41400,42.5665966726601,15.3084160750276,60.4345726725224,109.753083552132,49.5711733184656,22.428441839717,38.4604716326179,26.0266525946985,62.687390872053,-138.6922353,-287.95095,0,0
43200,42.7462116484587,15.4208004140834,62.7483096025363,110.773080941054,49.8081525175817,22.7822183483378,39.1366148565817,26.1844218725975,63.1350604155844,-132.9986468,-287.95095,0,0
45000,46.2459194933035,16.7215429436073,67.3867047721987,118.801425443219,53.132764846512,24.3009808274822,42.0429626321121,27.8403541136978,67.737836432954,-132.4358053,-287.95095,0,0
46800,42.856550998166,15.4251449524916,61.8654808676801,108.522971100844,48.5812634219324,22.4341819505656,38.4662463167177,25.6333476250708,62.1923036373601,-130.8760262,-287.95095,0,0
48600,46.3454945251984,16.555334240709,73.1447723111599,119.091220046334,53.0775250215061,24.426087142549,42.0375469302486,27.9366318160043,68.0870461279742,-131.9572907,-287.95095,0,0
50400,44.3282113141525,15.8401210166598,70.4536359736414,113.752243991843,51.1718019611049,23.5726167281973,40.5127430314916,26.8814399861413,65.6369738748993,-131.8708348,-287.95095,0,0
52200,44.6592106989931,15.9676412227723,71.1525796529783,114.50346668568,51.4553416569237,23.6824009659431,40.4327820521963,26.8855687853517,66.1068166014093,-131.0762812,-287.95095,0,0
54000,42.3108117289328,15.1195763433218,64.5955865317607,110.833617781349,49.7731958805731,22.8913469715595,39.1986183797471,26.2928427356767,63.912043422355,-131.2358158,-287.95095,0,0
55800,42.2248376909844,17.9631388539546,66.4451642626884,108.537232458755,48.776390547511,22.4468131520795,38.407389483618,25.7957217620755,62.6786388172319,-133.9268319,-287.95095,0,0
57600,41.5945211403626,19.9940215068153,67.7051286957524,112.052991261597,50.3271027800159,22.5045025055,39.6119392803687,26.5800589804823,64.649031180029,-135.0883865,-287.95095,0,0
59400,42.5902068686356,20.5369352943868,67.8395986146701,111.995127833643,50.2999555958942,22.9150593069142,39.7340303304293,26.5446165339547,64.6650438130291,-134.5891288,-287.95095,0,0
61200,42.2143291154276,20.2454802151782,66.1365727315254,107.944977555709,48.5354739002603,22.0038059700962,38.1805668632015,25.5214796251968,62.2858477161648,-134.1317086,-287.95095,0,0
63000,45.5834113823445,22.5641526161311,71.8622518517876,115.148002990024,53.8625447894344,23.9578547825535,41.0926035738372,27.3130792782364,66.50931507398,-133.9325929,-287.95095,0,0
64800,42.3376148002,24.5287304583049,65.8586929001956,110.406729900359,51.8794567976586,22.5068049385381,41.7117425651849,26.1526426288283,63.8351276457335,-134.3238291,-287.95095,0,0
66600,42.5886684878001,28.3568338522148,66.7697148969945,114.049821271033,53.5761140435693,23.3094332236566,43.8044710027916,26.8576077143968,65.8977892425405,-135.5569421,-287.95095,0,0
68400,39.1021005220976,25.7043756987948,58.7245531810636,106.391374704501,49.9113270845148,21.4995910077586,40.8871080828097,25.0853018053969,61.3159629790961,-135.8074262,-287.95095,0,0
70200,40.4369124458028,26.0929548523732,63.4456443868095,111.64838188685,52.4456467309716,22.4288145295266,39.6032449077886,26.574223228467,64.1488947024993,-136.3959883,-287.95095,0,0
72000,40.9939504178205,28.0998036597823,65.3348126851302,110.271223893549,51.7509501948935,22.5858413416128,36.6720520308828,26.0902116613164,63.2436591872766,-135.7325438,-287.95095,0,0
73800,39.9636255550842,25.8454193130131,67.975559491207,109.903644346407,51.0342826679682,22.4285162407564,38.4971609261824,26.0510435128702,63.0661882879517,-138.1139049,-287.95095,0,0
